,#file_source,#file_extract,onset,offset,#phone,context,language,speaker,prev_phone,next_phone,dataset
378,participant2_ger5.wav,GR245.wav,25.4,25.77,ʏ,z_t,GR,GR-participant2,z,t,WorldVowels
379,participant2_ger7.wav,GR249.wav,4.148630000000001,4.63436,uː,ɡ_s,GR,GR-participant2,ɡ,s,WorldVowels
380,participant2_ger7.wav,GR250.wav,5.76,6.3,uː,f_s,GR,GR-participant2,f,s,WorldVowels
381,participant2_ger7.wav,GR252.wav,10.14,10.58,øː,p_n,GR,GR-participant2,p,n,WorldVowels
382,participant2_ger7.wav,GR254.wav,13.93,14.38,øː,ts_l,GR,GR-participant2,ts,l,WorldVowels
383,participant2_ger7.wav,GR255.wav,15.7,16.04,øː,n_t,GR,GR-participant2,n,t,WorldVowels
384,participant4_ger7.wav,GR259.wav,5.25,5.84,aː,f_s,GR,GR-participant4,f,s,WorldVowels
385,participant4_ger7.wav,GR261.wav,9.74957,10.29047,ʊ,ɡ_s,GR,GR-participant4,ɡ,s,WorldVowels
386,participant4_ger7.wav,GR266.wav,20.67941,21.18,ʏ,n_t,GR,GR-participant4,n,t,WorldVowels
387,participant4_ger7.wav,GR269.wav,27.28,27.74,ʏ,f_t,GR,GR-participant4,f,t,WorldVowels
388,participant4_ger7.wav,GR270.wav,29.445659999999997,29.9,ʏ,l_t,GR,GR-participant4,l,t,WorldVowels
389,participant4_ger7.wav,GR271.wav,31.6,32.02,ʏ,z_t,GR,GR-participant4,z,t,WorldVowels
390,participant4_ger7.wav,GR272.wav,33.8,34.26,ʏ,ts_k,GR,GR-participant4,ts,k,WorldVowels
391,participant4_ger2.wav,GR274.wav,2.5314099999999997,3.1,iː,f_t,GR,GR-participant4,f,t,WorldVowels
392,participant4_ger2.wav,GR275.wav,4.583080000000001,5.10533,iː,b_s,GR,GR-participant4,b,s,WorldVowels
393,participant4_ger2.wav,GR277.wav,8.51,9.04081,iː,f_s,GR,GR-participant4,f,s,WorldVowels
394,participant4_ger2.wav,GR278.wav,10.57024,10.98058,iː,d_ɡ,GR,GR-participant4,d,ɡ,WorldVowels
395,participant4_ger2.wav,GR285.wav,24.93,25.41,yː,ɡ_s,GR,GR-participant4,ɡ,s,WorldVowels
396,participant4_ger2.wav,GR287.wav,29.08,29.42,ɪ,f_t,GR,GR-participant4,f,t,WorldVowels
397,participant4_ger8.wav,GR288.wav,0.95,1.43096,iː,z_t,GR,GR-participant4,z,t,WorldVowels
398,participant4_ger8.wav,GR291.wav,7.59,7.99,iː,ɡ_s,GR,GR-participant4,ɡ,s,WorldVowels
399,participant4_ger8.wav,GR293.wav,11.85721,12.4354,iː,d_ɡ,GR,GR-participant4,d,ɡ,WorldVowels
400,participant4_ger8.wav,GR296.wav,18.515829999999998,18.96,yː,l_t,GR,GR-participant4,l,t,WorldVowels
401,participant4_ger8.wav,GR300.wav,28.21466,28.83016,yː,ɡ_s,GR,GR-participant4,ɡ,s,WorldVowels
402,participant4_ger8.wav,GR301.wav,30.4,30.87,ɪ,f_s,GR,GR-participant4,f,s,WorldVowels
403,participant4_ger3.wav,GR304.wav,2.89,3.35,uː,z_t,GR,GR-participant4,z,t,WorldVowels
404,participant4_ger3.wav,GR305.wav,4.99,5.38,uː,f_t,GR,GR-participant4,f,t,WorldVowels
405,participant4_ger3.wav,GR306.wav,6.93,7.4,uː,ts_k,GR,GR-participant4,ts,k,WorldVowels
406,participant4_ger3.wav,GR307.wav,9.02,9.44,uː,ɡ_s,GR,GR-participant4,ɡ,s,WorldVowels
407,participant4_ger3.wav,GR310.wav,15.07,15.5,øː,p_n,GR,GR-participant4,p,n,WorldVowels
408,participant4_ger3.wav,GR311.wav,17.03,17.52611,øː,ks_d,GR,GR-participant4,ks,d,WorldVowels
409,participant4_ger3.wav,GR312.wav,19.26,19.86,øː,ts_l,GR,GR-participant4,ts,l,WorldVowels
410,participant4_ger3.wav,GR313.wav,21.48,21.84,øː,n_t,GR,GR-participant4,n,t,WorldVowels
411,participant4_ger1.wav,GR315.wav,1.55,2.02,aː,ɡ_s,GR,GR-participant4,ɡ,s,WorldVowels
412,participant4_ger1.wav,GR319.wav,9.17137,9.60036,ʊ,ɡ_s,GR,GR-participant4,ɡ,s,WorldVowels
413,participant4_ger1.wav,GR320.wav,11.03653,11.50282,ʊ,f_s,GR,GR-participant4,f,s,WorldVowels
414,participant4_ger1.wav,GR321.wav,12.92035,13.293379999999999,ʊ,f_t,GR,GR-participant4,f,t,WorldVowels
415,participant4_ger1.wav,GR328.wav,26.36815,26.83,ʏ,l_t,GR,GR-participant4,l,t,WorldVowels
416,participant4_ger1.wav,GR329.wav,28.21,28.65,ʏ,z_t,GR,GR-participant4,z,t,WorldVowels
417,participant4_ger6.wav,GR335.wav,9.31,9.83,uː,ɡ_s,GR,GR-participant4,ɡ,s,WorldVowels
418,participant4_ger6.wav,GR336.wav,11.57,12.02,uː,f_s,GR,GR-participant4,f,s,WorldVowels
419,participant4_ger6.wav,GR337.wav,13.71,14.2,øː,l_t,GR,GR-participant4,l,t,WorldVowels
420,participant4_ger6.wav,GR338.wav,15.96,16.45,øː,p_n,GR,GR-participant4,p,n,WorldVowels
421,participant4_ger6.wav,GR339.wav,18.02,18.5,øː,ks_d,GR,GR-participant4,ks,d,WorldVowels
422,participant4_ger6.wav,GR340.wav,20.35,20.91,øː,ts_l,GR,GR-participant4,ts,l,WorldVowels
423,participant4_ger6.wav,GR342.wav,24.66,25.143710000000002,øː,ts_k,GR,GR-participant4,ts,k,WorldVowels
424,participant4_ger4.wav,GR343.wav,0.71,1.21,aː,ɡ_s,GR,GR-participant4,ɡ,s,WorldVowels
425,participant4_ger4.wav,GR347.wav,9.26463,9.82418,ʊ,ɡ_s,GR,GR-participant4,ɡ,s,WorldVowels
426,participant4_ger4.wav,GR349.wav,13.5172,13.96,ʊ,f_t,GR,GR-participant4,f,t,WorldVowels
427,participant4_ger4.wav,GR351.wav,17.863020000000002,18.38,ʏ,ɡ_s,GR,GR-participant4,ɡ,s,WorldVowels
428,participant4_ger4.wav,GR352.wav,19.97065,20.42,ʏ,n_t,GR,GR-participant4,n,t,WorldVowels
429,participant4_ger9.wav,GR359.wav,0.98,1.41,ɪ,ɡ_s,GR,GR-participant4,ɡ,s,WorldVowels
430,participant4_ger9.wav,GR360.wav,3.08,3.55,uː,z_t,GR,GR-participant4,z,t,WorldVowels
431,participant4_ger9.wav,GR362.wav,7.54,7.93,uː,ts_k,GR,GR-participant4,ts,k,WorldVowels
432,participant4_ger9.wav,GR363.wav,9.83,10.32,uː,ɡ_s,GR,GR-participant4,ɡ,s,WorldVowels
433,participant4_ger9.wav,GR364.wav,12.08,12.5,uː,f_s,GR,GR-participant4,f,s,WorldVowels
434,participant4_ger9.wav,GR366.wav,16.37,16.85,øː,p_n,GR,GR-participant4,p,n,WorldVowels
435,participant4_ger9.wav,GR368.wav,20.87,21.45,øː,ts_l,GR,GR-participant4,ts,l,WorldVowels
436,participant4_ger5.wav,GR371.wav,1.13,1.6361299999999999,iː,z_t,GR,GR-participant4,z,t,WorldVowels
437,participant4_ger5.wav,GR376.wav,12.472710000000001,12.95765,iː,d_ɡ,GR,GR-participant4,d,ɡ,WorldVowels
438,participant4_ger5.wav,GR380.wav,21.06,21.48,yː,z_t,GR,GR-participant4,z,t,WorldVowels
439,participant4_ger5.wav,GR381.wav,23.24,23.68,yː,ks_d,GR,GR-participant4,ks,d,WorldVowels
440,participant4_ger5.wav,GR384.wav,29.8,30.398390000000003,ɪ,f_s,GR,GR-participant4,f,s,WorldVowels
441,participant3_ger7.wav,GR386.wav,0.46,0.95,aː,ɡ_s,GR,GR-participant3,ɡ,s,WorldVowels
442,participant3_ger7.wav,GR390.wav,7.7392199999999995,8.09,ʊ,ɡ_s,GR,GR-participant3,ɡ,s,WorldVowels
443,participant3_ger7.wav,GR392.wav,10.59,11.0,ʊ,f_t,GR,GR-participant3,f,t,WorldVowels
444,participant3_ger7.wav,GR393.wav,12.04368,12.46677,ʊ,z_t,GR,GR-participant3,z,t,WorldVowels
445,participant3_ger7.wav,GR394.wav,13.7,14.18,ʏ,ɡ_s,GR,GR-participant3,ɡ,s,WorldVowels
446,participant3_ger7.wav,GR395.wav,15.14,15.6,ʏ,n_t,GR,GR-participant3,n,t,WorldVowels
447,participant3_ger3.wav,GR405.wav,2.9,3.41,ɪ,f_t,GR,GR-participant3,f,t,WorldVowels
448,participant3_ger3.wav,GR408.wav,8.63,9.13,uː,f_t,GR,GR-participant3,f,t,WorldVowels
449,participant3_ger3.wav,GR410.wav,12.07,12.61,uː,ɡ_s,GR,GR-participant3,ɡ,s,WorldVowels
450,participant3_ger3.wav,GR411.wav,13.81,14.32,uː,f_s,GR,GR-participant3,f,s,WorldVowels
451,participant3_ger3.wav,GR413.wav,17.96,18.36,øː,p_n,GR,GR-participant3,p,n,WorldVowels
452,participant3_ger3.wav,GR415.wav,22.44,23.02,øː,ts_l,GR,GR-participant3,ts,l,WorldVowels
453,participant3_ger3.wav,GR416.wav,24.14,24.68,øː,n_t,GR,GR-participant3,n,t,WorldVowels
454,participant3_ger3.wav,GR417.wav,25.91,26.48,øː,ts_k,GR,GR-participant3,ts,k,WorldVowels
455,participant3_ger1.wav,GR418.wav,1.44,1.81,aː,ɡ_s,GR,GR-participant3,ɡ,s,WorldVowels
456,participant3_ger1.wav,GR420.wav,5.83,6.33,aː,f_s,GR,GR-participant3,f,s,WorldVowels
457,participant3_ger1.wav,GR429.wav,23.28,23.66,ʏ,f_s,GR,GR-participant3,f,s,WorldVowels
458,participant3_ger1.wav,GR431.wav,27.22,27.48,ʏ,l_t,GR,GR-participant3,l,t,WorldVowels
459,participant3_ger2.wav,GR432.wav,1.05,1.39,ʏ,z_t,GR,GR-participant3,z,t,WorldVowels
460,participant3_ger2.wav,GR436.wav,9.74,10.13,iː,b_s,GR,GR-participant3,b,s,WorldVowels
461,participant3_ger2.wav,GR438.wav,12.78,13.24,iː,f_s,GR,GR-participant3,f,s,WorldVowels
462,participant3_ger2.wav,GR439.wav,14.48,14.9,iː,d_ɡ,GR,GR-participant3,d,ɡ,WorldVowels
463,participant3_ger2.wav,GR442.wav,20.75069,21.19,yː,l_t,GR,GR-participant3,l,t,WorldVowels
464,participant3_ger2.wav,GR446.wav,27.74,28.17,yː,ɡ_s,GR,GR-participant3,ɡ,s,WorldVowels
465,participant3_ger9.wav,GR451.wav,6.82,7.4,uː,ts_k,GR,GR-participant3,ts,k,WorldVowels
466,participant3_ger9.wav,GR452.wav,9.29,9.81,uː,ɡ_s,GR,GR-participant3,ɡ,s,WorldVowels
467,participant3_ger9.wav,GR453.wav,10.85,11.48,uː,f_s,GR,GR-participant3,f,s,WorldVowels
468,participant3_ger9.wav,GR455.wav,15.25,15.64,øː,p_n,GR,GR-participant3,p,n,WorldVowels
469,participant3_ger9.wav,GR457.wav,19.15,19.71,øː,ts_l,GR,GR-participant3,ts,l,WorldVowels
470,participant3_ger5.wav,GR460.wav,1.37,1.89,iː,z_t,GR,GR-participant3,z,t,WorldVowels
471,participant3_ger5.wav,GR463.wav,6.74,7.23,iː,ɡ_s,GR,GR-participant3,ɡ,s,WorldVowels
472,participant3_ger5.wav,GR464.wav,8.45,9.03,iː,f_s,GR,GR-participant3,f,s,WorldVowels
473,participant3_ger5.wav,GR465.wav,10.32,10.67,iː,d_ɡ,GR,GR-participant3,d,ɡ,WorldVowels
474,participant3_ger5.wav,GR468.wav,15.92325,16.33,yː,l_t,GR,GR-participant3,l,t,WorldVowels
475,participant3_ger5.wav,GR470.wav,19.49,20.03,yː,ks_d,GR,GR-participant3,ks,d,WorldVowels
476,participant3_ger5.wav,GR476.wav,30.04,30.52,uː,z_t,GR,GR-participant3,z,t,WorldVowels
477,participant3_ger6.wav,GR478.wav,2.2,2.77,uː,ts_k,GR,GR-participant3,ts,k,WorldVowels
478,participant3_ger6.wav,GR479.wav,3.82,4.36,uː,ɡ_s,GR,GR-participant3,ɡ,s,WorldVowels
479,participant3_ger6.wav,GR482.wav,8.58,8.98,øː,p_n,GR,GR-participant3,p,n,WorldVowels
480,participant3_ger6.wav,GR483.wav,10.19,10.79,øː,ks_d,GR,GR-participant3,ks,d,WorldVowels
481,participant3_ger6.wav,GR484.wav,11.8,12.4,øː,ts_l,GR,GR-participant3,ts,l,WorldVowels
482,participant3_ger6.wav,GR485.wav,13.39,13.96,øː,n_t,GR,GR-participant3,n,t,WorldVowels
483,participant3_ger8.wav,GR490.wav,5.18,5.72,iː,d_ɡ,GR,GR-participant3,d,ɡ,WorldVowels
484,participant3_ger8.wav,GR494.wav,11.81,12.35,yː,z_t,GR,GR-participant3,z,t,WorldVowels
485,participant3_ger8.wav,GR495.wav,13.43,14.0,yː,ks_d,GR,GR-participant3,ks,d,WorldVowels
486,participant3_ger8.wav,GR497.wav,16.83,17.26,yː,ɡ_s,GR,GR-participant3,ɡ,s,WorldVowels
487,participant3_ger8.wav,GR498.wav,19.05787,19.53,ɪ,f_s,GR,GR-participant3,f,s,WorldVowels
488,participant3_ger4.wav,GR500.wav,2.88,3.39,aː,f_t,GR,GR-participant3,f,t,WorldVowels
489,participant3_ger4.wav,GR501.wav,4.55,5.13,aː,f_s,GR,GR-participant3,f,s,WorldVowels
490,participant3_ger4.wav,GR502.wav,6.3,6.82,aː,b_s,GR,GR-participant3,b,s,WorldVowels
491,participant3_ger4.wav,GR503.wav,8.6953,9.11046,ʊ,ɡ_s,GR,GR-participant3,ɡ,s,WorldVowels
492,participant3_ger4.wav,GR505.wav,12.09,12.39,ʊ,f_t,GR,GR-participant3,f,t,WorldVowels
493,participant3_ger4.wav,GR507.wav,15.74,16.11,ʏ,ɡ_s,GR,GR-participant3,ɡ,s,WorldVowels
494,participant3_ger4.wav,GR512.wav,24.68806,24.98,ʏ,l_t,GR,GR-participant3,l,t,WorldVowels
495,participant1_ger4.wav,GR515.wav,0.84,1.4,uː,f_t,GR,GR-participant1,f,t,WorldVowels
496,participant1_ger4.wav,GR516.wav,3.36,3.87,uː,ts_k,GR,GR-participant1,ts,k,WorldVowels
497,participant1_ger4.wav,GR517.wav,5.83,6.31,uː,ɡ_s,GR,GR-participant1,ɡ,s,WorldVowels
498,participant1_ger4.wav,GR518.wav,8.18,8.83,uː,f_s,GR,GR-participant1,f,s,WorldVowels
499,participant1_ger4.wav,GR520.wav,13.15,13.5,øː,p_n,GR,GR-participant1,p,n,WorldVowels
500,participant1_ger4.wav,GR522.wav,17.863020000000002,18.33,øː,ts_l,GR,GR-participant1,ts,l,WorldVowels
501,participant1_ger4.wav,GR523.wav,20.12,20.62,øː,n_t,GR,GR-participant1,n,t,WorldVowels
502,participant1_ger3.wav,GR525.wav,1.01728,1.5649899999999999,iː,d_ɡ,GR,GR-participant1,d,ɡ,WorldVowels
503,participant1_ger3.wav,GR527.wav,5.57,6.12,yː,f_t,GR,GR-participant1,f,t,WorldVowels
504,participant1_ger3.wav,GR535.wav,25.54,25.91,ɪ,ɡ_s,GR,GR-participant1,ɡ,s,WorldVowels
505,participant1_ger3.wav,GR536.wav,27.85,28.38,uː,z_t,GR,GR-participant1,z,t,WorldVowels
506,participant1_ger5.wav,GR537.wav,1.38,1.88,aː,ɡ_s,GR,GR-participant1,ɡ,s,WorldVowels
507,participant1_ger5.wav,GR539.wav,5.98,6.6,aː,f_s,GR,GR-participant1,f,s,WorldVowels
508,participant1_ger5.wav,GR540.wav,8.45,8.94,aː,b_s,GR,GR-participant1,b,s,WorldVowels
509,participant1_ger5.wav,GR543.wav,15.5717,15.9629,ʊ,f_t,GR,GR-participant1,f,t,WorldVowels
510,participant1_ger11.wav,GR549.wav,1.23004,1.796,iː,d_ɡ,GR,GR-participant1,d,ɡ,WorldVowels
511,participant1_ger11.wav,GR552.wav,8.33033,8.79,yː,l_t,GR,GR-participant1,l,t,WorldVowels
512,participant1_ger11.wav,GR554.wav,12.79,13.34,yː,ks_d,GR,GR-participant1,ks,d,WorldVowels
513,participant1_ger8.wav,GR561.wav,1.4,1.76,øː,p_n,GR,GR-participant1,p,n,WorldVowels
514,participant1_ger8.wav,GR563.wav,5.88,6.48,øː,ts_l,GR,GR-participant1,ts,l,WorldVowels
515,participant1_ger8.wav,GR564.wav,8.18,8.74,øː,n_t,GR,GR-participant1,n,t,WorldVowels
516,participant1_ger8.wav,GR565.wav,10.57081,11.24615,øː,ts_k,GR,GR-participant1,ts,k,WorldVowels
517,participant1_ger10.wav,GR568.wav,5.72414,6.14,ʏ,l_t,GR,GR-participant1,l,t,WorldVowels
518,participant1_ger10.wav,GR570.wav,10.23,10.76,ʏ,ts_k,GR,GR-participant1,ts,k,WorldVowels
519,participant1_ger10.wav,GR571.wav,12.42,12.94,iː,z_t,GR,GR-participant1,z,t,WorldVowels
520,participant1_ger10.wav,GR573.wav,17.07924,17.57,iː,b_s,GR,GR-participant1,b,s,WorldVowels
521,participant1_ger10.wav,GR574.wav,19.50938,20.0,iː,ɡ_s,GR,GR-participant1,ɡ,s,WorldVowels
522,participant1_ger12.wav,GR577.wav,3.5,4.05,uː,ts_k,GR,GR-participant1,ts,k,WorldVowels
523,participant1_ger12.wav,GR578.wav,5.9707099999999995,6.47,uː,ɡ_s,GR,GR-participant1,ɡ,s,WorldVowels
524,participant1_ger12.wav,GR581.wav,13.21,13.57,øː,p_n,GR,GR-participant1,p,n,WorldVowels
525,participant1_ger12.wav,GR582.wav,15.3,15.87,øː,ks_d,GR,GR-participant1,ks,d,WorldVowels
526,participant1_ger12.wav,GR583.wav,17.78,18.33,øː,ts_l,GR,GR-participant1,ts,l,WorldVowels
527,participant1_ger6.wav,GR588.wav,5.35,5.79,ʏ,z_t,GR,GR-participant1,z,t,WorldVowels
528,participant1_ger6.wav,GR590.wav,9.86,10.45,iː,z_t,GR,GR-participant1,z,t,WorldVowels
529,participant1_ger6.wav,GR593.wav,16.693929999999998,17.16,iː,ɡ_s,GR,GR-participant1,ɡ,s,WorldVowels
530,participant1_ger6.wav,GR594.wav,18.88,19.52,iː,f_s,GR,GR-participant1,f,s,WorldVowels
531,participant1_ger6.wav,GR595.wav,21.318279999999998,21.8321,iː,d_ɡ,GR,GR-participant1,d,ɡ,WorldVowels
532,participant1_ger6.wav,GR596.wav,23.62,24.1,yː,b_s,GR,GR-participant1,b,s,WorldVowels
533,participant1_ger9.wav,GR599.wav,1.04,1.57,aː,ɡ_s,GR,GR-participant1,ɡ,s,WorldVowels
534,participant1_ger9.wav,GR603.wav,10.74023,11.29,ʊ,ɡ_s,GR,GR-participant1,ɡ,s,WorldVowels
535,participant1_ger9.wav,GR604.wav,13.07,13.63,ʊ,f_s,GR,GR-participant1,f,s,WorldVowels
536,participant1_ger9.wav,GR606.wav,17.892570000000003,18.4,ʊ,z_t,GR,GR-participant1,z,t,WorldVowels
537,participant1_ger9.wav,GR608.wav,22.52,22.96,ʏ,n_t,GR,GR-participant1,n,t,WorldVowels
538,participant1_ger9.wav,GR609.wav,24.95,25.35,ʏ,b_s,GR,GR-participant1,b,s,WorldVowels
539,participant1_ger1.wav,GR611.wav,3.41,3.94,aː,f_t,GR,GR-participant1,f,t,WorldVowels
540,participant1_ger1.wav,GR612.wav,5.59,6.22,aː,f_s,GR,GR-participant1,f,s,WorldVowels
541,participant1_ger1.wav,GR613.wav,8.04,8.47,aː,b_s,GR,GR-participant1,b,s,WorldVowels
542,participant1_ger1.wav,GR614.wav,10.38006,10.88071,ʊ,ɡ_s,GR,GR-participant1,ɡ,s,WorldVowels
543,participant1_ger1.wav,GR615.wav,12.59,13.12,ʊ,f_s,GR,GR-participant1,f,s,WorldVowels
544,participant1_ger1.wav,GR618.wav,19.82,20.21,ʏ,ɡ_s,GR,GR-participant1,ɡ,s,WorldVowels
545,participant1_ger1.wav,GR619.wav,22.05,22.42,ʏ,n_t,GR,GR-participant1,n,t,WorldVowels
546,participant1_ger2.wav,GR624.wav,7.92,8.31,ʏ,z_t,GR,GR-participant1,z,t,WorldVowels
547,participant1_ger7.wav,GR632.wav,3.43,4.0,yː,ks_d,GR,GR-participant1,ks,d,WorldVowels
548,participant1_ger7.wav,GR634.wav,8.25745,8.79834,yː,ɡ_s,GR,GR-participant1,ɡ,s,WorldVowels
549,participant1_ger7.wav,GR635.wav,10.44,10.92,ɪ,f_s,GR,GR-participant1,f,s,WorldVowels
550,participant1_ger7.wav,GR641.wav,24.521639999999998,25.09984,uː,ɡ_s,GR,GR-participant1,ɡ,s,WorldVowels
551,participant1_ger7.wav,GR642.wav,26.74,27.39,uː,f_s,GR,GR-participant1,f,s,WorldVowels
552,participant1_ger7.wav,GR643.wav,29.184540000000002,29.65,øː,l_t,GR,GR-participant1,l,t,WorldVowels
553,participant5_ger4.wav,GR647.wav,11.46552,12.17,uː,ɡ_s,GR,GR-participant5,ɡ,s,WorldVowels
554,participant5_ger4.wav,GR648.wav,14.54,15.29,uː,f_s,GR,GR-participant5,f,s,WorldVowels
555,participant5_ger4.wav,GR649.wav,17.66,18.48,øː,l_t,GR,GR-participant5,l,t,WorldVowels
556,participant5_ger4.wav,GR650.wav,20.81,21.47,øː,p_n,GR,GR-participant5,p,n,WorldVowels
557,participant5_ger4.wav,GR651.wav,23.65,24.4,øː,ks_d,GR,GR-participant5,ks,d,WorldVowels
558,participant5_ger4.wav,GR652.wav,26.72,27.42,øː,ts_l,GR,GR-participant5,ts,l,WorldVowels
559,participant5_ger4.wav,GR654.wav,32.82,33.57942,øː,ts_k,GR,GR-participant5,ts,k,WorldVowels
560,participant5_ger9.wav,GR655.wav,1.5,2.24412,aː,ɡ_s,GR,GR-participant5,ɡ,s,WorldVowels
561,participant5_ger9.wav,GR656.wav,4.24334,4.75,aː,f_t,GR,GR-participant5,f,t,WorldVowels
562,participant5_ger9.wav,GR659.wav,12.81139,13.48969,ʊ,ɡ_s,GR,GR-participant5,ɡ,s,WorldVowels
563,participant5_ger9.wav,GR660.wav,15.5246,16.32786,ʊ,f_s,GR,GR-participant5,f,s,WorldVowels
564,participant5_ger9.wav,GR662.wav,21.075979999999998,21.86139,ʊ,z_t,GR,GR-participant5,z,t,WorldVowels
565,participant5_ger9.wav,GR663.wav,24.16405,24.949460000000002,ʏ,ɡ_s,GR,GR-participant5,ɡ,s,WorldVowels
566,participant5_ger9.wav,GR664.wav,26.85942,27.5,ʏ,n_t,GR,GR-participant5,n,t,WorldVowels
567,participant5_ger6.wav,GR665.wav,1.56152,2.14,ʏ,b_s,GR,GR-participant5,b,s,WorldVowels
568,participant5_ger6.wav,GR668.wav,10.5889,11.08,ʏ,l_t,GR,GR-participant5,l,t,WorldVowels
569,participant5_ger6.wav,GR671.wav,20.04,20.88458,iː,z_t,GR,GR-participant5,z,t,WorldVowels
570,participant5_ger11.wav,GR676.wav,1.05739,1.8647799999999999,iː,d_ɡ,GR,GR-participant5,d,ɡ,WorldVowels
571,participant5_ger11.wav,GR679.wav,9.5948,10.18,yː,l_t,GR,GR-participant5,l,t,WorldVowels
572,participant5_ger11.wav,GR681.wav,16.05,16.76,yː,ks_d,GR,GR-participant5,ks,d,WorldVowels
573,participant5_ger11.wav,GR683.wav,22.17,22.78,yː,ɡ_s,GR,GR-participant5,ɡ,s,WorldVowels
574,participant5_ger7.wav,GR684.wav,1.13742,1.96639,iː,d_ɡ,GR,GR-participant5,d,ɡ,WorldVowels
575,participant5_ger7.wav,GR691.wav,23.41,24.02,yː,ɡ_s,GR,GR-participant5,ɡ,s,WorldVowels
576,participant5_ger10.wav,GR696.wav,12.472710000000001,13.06,ʏ,z_t,GR,GR-participant5,z,t,WorldVowels
577,participant5_ger10.wav,GR697.wav,15.41966,16.05,ʏ,ts_k,GR,GR-participant5,ts,k,WorldVowels
578,participant5_ger10.wav,GR698.wav,18.68369,19.49,iː,z_t,GR,GR-participant5,z,t,WorldVowels
579,participant5_ger10.wav,GR700.wav,24.5776,25.491529999999997,iː,b_s,GR,GR-participant5,b,s,WorldVowels
580,participant5_ger10.wav,GR701.wav,27.599159999999998,28.33,iː,ɡ_s,GR,GR-participant5,ɡ,s,WorldVowels
581,participant5_ger5.wav,GR705.wav,7.47,8.29,aː,f_s,GR,GR-participant5,f,s,WorldVowels
582,participant5_ger2.wav,GR716.wav,10.6262,11.33496,ʏ,l_t,GR,GR-participant5,l,t,WorldVowels
583,participant5_ger2.wav,GR718.wav,17.41,17.95,ʏ,ts_k,GR,GR-participant5,ts,k,WorldVowels
584,participant5_ger2.wav,GR722.wav,29.505879999999998,30.21,iː,ɡ_s,GR,GR-participant5,ɡ,s,WorldVowels
585,participant5_ger2.wav,GR723.wav,33.06,33.72,iː,f_s,GR,GR-participant5,f,s,WorldVowels
586,participant5_ger8.wav,GR726.wav,7.69,8.01,ɪ,ɡ_s,GR,GR-participant5,ɡ,s,WorldVowels
587,participant5_ger8.wav,GR729.wav,16.88,17.45,uː,ts_k,GR,GR-participant5,ts,k,WorldVowels
588,participant5_ger8.wav,GR730.wav,19.89,20.53,uː,ɡ_s,GR,GR-participant5,ɡ,s,WorldVowels
589,participant5_ger8.wav,GR733.wav,29.72,30.23,øː,p_n,GR,GR-participant5,p,n,WorldVowels
590,participant5_ger8.wav,GR735.wav,35.51,36.15,øː,ts_l,GR,GR-participant5,ts,l,WorldVowels
591,participant5_ger8.wav,GR737.wav,41.67,42.41,øː,ts_k,GR,GR-participant5,ts,k,WorldVowels
592,participant5_ger1.wav,GR740.wav,8.24,8.96621,aː,f_s,GR,GR-participant5,f,s,WorldVowels
593,participant5_ger1.wav,GR742.wav,14.487079999999999,15.2891,ʊ,ɡ_s,GR,GR-participant5,ɡ,s,WorldVowels
594,participant5_ger1.wav,GR744.wav,20.69806,21.444129999999998,ʊ,f_t,GR,GR-participant5,f,t,WorldVowels
595,participant5_ger1.wav,GR746.wav,27.02,27.49,ʏ,ɡ_s,GR,GR-participant5,ɡ,s,WorldVowels
596,participant5_ger1.wav,GR747.wav,29.7904,30.59242,ʏ,n_t,GR,GR-participant5,n,t,WorldVowels
597,participant5_ger12.wav,GR749.wav,4.67634,5.2731900000000005,ɪ,f_t,GR,GR-participant5,f,t,WorldVowels
598,participant5_ger12.wav,GR754.wav,19.28,19.96,uː,ɡ_s,GR,GR-participant5,ɡ,s,WorldVowels
599,participant5_ger12.wav,GR755.wav,22.09693,23.048170000000002,uː,f_s,GR,GR-participant5,f,s,WorldVowels
600,participant5_ger12.wav,GR757.wav,28.54,28.96,øː,p_n,GR,GR-participant5,p,n,WorldVowels
601,participant5_ger12.wav,GR758.wav,31.26,31.86,øː,ks_d,GR,GR-participant5,ks,d,WorldVowels
602,participant5_ger12.wav,GR759.wav,34.38,35.02,øː,ts_l,GR,GR-participant5,ts,l,WorldVowels
603,participant5_ger12.wav,GR760.wav,37.0433,37.68,øː,n_t,GR,GR-participant5,n,t,WorldVowels
604,participant5_ger3.wav,GR762.wav,1.48692,2.19568,iː,d_ɡ,GR,GR-participant5,d,ɡ,WorldVowels
605,participant5_ger3.wav,GR765.wav,10.93,11.59,yː,l_t,GR,GR-participant5,l,t,WorldVowels
606,participant5_ger3.wav,GR766.wav,13.89,14.62,yː,z_t,GR,GR-participant5,z,t,WorldVowels
607,participant1_ger3.wav,GR530.wav,12.98,13.5,yː,ks_d,GR,GR-participant1,ks,d,WorldVowels
608,participant4_ger9.wav,GR365.wav,14.19,14.7,øː,l_t,GR,GR-participant4,l,t,WorldVowels
609,participant2_ger5.wav,GR240.wav,16.89,17.14,ʏ,n_t,GR,GR-participant2,n,t,WorldVowels
610,participant5_ger12.wav,GR752.wav,13.29,13.84,uː,f_t,GR,GR-participant5,f,t,WorldVowels
611,participant2_ger2.wav,GR154.wav,0.8,1.26,ʏ,f_s,GR,GR-participant2,f,s,WorldVowels
